name,diameter,weight,red,green,blue
grapefruit,9.87,172.50,158.00,80.00,22.00
grapefruit,9.88,172.50,151.00,69.00,25.00
grapefruit,9.88,172.54,154.00,71.00,11.00
grapefruit,9.88,172.54,152.00,69.00,15.00
grapefruit,9.88,172.55,163.00,71.00,4.00
grapefruit,9.88,172.56,147.00,74.00,8.00
grapefruit,9.88,172.59,152.00,72.00,23.00
grapefruit,9.88,172.61,137.00,65.00,14.00
grapefruit,9.88,172.64,134.00,59.00,16.00
grapefruit,9.89,172.65,151.00,55.00,10.00
grapefruit,9.89,172.70,145.00,77.00,5.00
grapefruit,9.89,172.72,168.00,83.00,20.00
grapefruit,9.89,172.73,158.00,75.00,7.00
grapefruit,9.89,172.75,150.00,65.00,21.00
grapefruit,9.90,172.76,133.00,64.00,18.00
grapefruit,9.90,172.84,145.00,65.00,12.00
grapefruit,9.90,172.85,149.00,89.00,2.00
grapefruit,9.90,172.86,161.00,70.00,17.00
grapefruit,9.90,172.90,150.00,73.00,20.00
grapefruit,9.91,172.93,150.00,62.00,26.00
grapefruit,9.91,172.96,138.00,74.00,24.00
grapefruit,9.92,172.96,149.00,69.00,7.00
grapefruit,9.92,172.97,150.00,71.00,6.00
grapefruit,9.92,172.99,149.00,72.00,16.00
grapefruit,9.92,173.01,146.00,89.00,5.00
grapefruit,9.92,173.03,175.00,81.00,8.00
grapefruit,9.92,173.06,157.00,77.00,12.00
grapefruit,9.92,173.08,165.00,69.00,18.00
grapefruit,9.92,173.12,152.00,68.00,12.00
grapefruit,9.93,173.18,146.00,63.00,8.00
grapefruit,9.93,173.23,151.00,86.00,13.00
grapefruit,9.93,173.24,140.00,51.00,19.00
grapefruit,9.93,173.27,143.00,67.00,20.00
grapefruit,9.93,173.30,147.00,60.00,22.00
grapefruit,9.93,173.36,155.00,86.00,16.00
grapefruit,9.93,173.38,150.00,64.00,4.00
grapefruit,9.93,173.39,156.00,69.00,15.00
grapefruit,9.93,173.40,158.00,57.00,20.00
grapefruit,9.94,173.43,159.00,80.00,32.00
grapefruit,9.94,173.43,133.00,76.00,21.00
grapefruit,9.94,173.45,148.00,56.00,2.00
grapefruit,9.94,173.46,141.00,72.00,12.00
grapefruit,9.94,173.50,134.00,69.00,17.00
grapefruit,9.94,173.55,138.00,79.00,20.00
grapefruit,9.94,173.56,160.00,64.00,21.00
grapefruit,9.94,173.58,161.00,64.00,2.00
grapefruit,9.94,173.58,169.00,67.00,36.00
grapefruit,9.94,173.58,129.00,63.00,14.00
grapefruit,9.95,173.61,149.00,69.00,2.00
grapefruit,9.95,173.64,142.00,70.00,15.00
grapefruit,9.95,173.64,141.00,73.00,14.00
grapefruit,9.95,173.70,160.00,66.00,20.00
grapefruit,9.95,173.73,177.00,54.00,34.00
grapefruit,9.95,173.80,146.00,77.00,16.00
grapefruit,9.95,173.80,144.00,65.00,2.00
grapefruit,9.95,173.81,153.00,58.00,13.00
grapefruit,9.95,173.83,149.00,69.00,26.00
grapefruit,9.96,173.85,162.00,71.00,14.00
grapefruit,9.96,173.86,140.00,71.00,13.00
grapefruit,9.96,173.88,173.00,58.00,17.00
grapefruit,9.96,173.90,143.00,83.00,20.00
grapefruit,9.96,173.92,149.00,72.00,14.00
grapefruit,9.96,173.92,148.00,63.00,7.00
grapefruit,9.96,173.94,159.00,61.00,24.00
grapefruit,9.96,173.95,143.00,71.00,7.00
grapefruit,9.96,173.95,155.00,54.00,12.00
grapefruit,9.96,173.95,151.00,72.00,2.00
grapefruit,9.97,173.95,143.00,68.00,16.00
grapefruit,9.97,173.95,155.00,73.00,25.00
grapefruit,9.97,173.97,151.00,54.00,7.00
grapefruit,9.97,174.01,144.00,56.00,5.00
grapefruit,9.97,174.02,156.00,73.00,27.00
grapefruit,9.97,174.02,143.00,54.00,19.00
grapefruit,9.97,174.02,133.00,94.00,4.00
grapefruit,9.97,174.05,140.00,55.00,28.00
grapefruit,9.97,174.05,156.00,87.00,15.00
grapefruit,9.97,174.05,164.00,87.00,13.00
grapefruit,9.98,174.07,160.00,80.00,35.00
grapefruit,9.98,174.07,151.00,75.00,16.00
grapefruit,9.98,174.09,151.00,74.00,15.00
grapefruit,9.98,174.12,154.00,65.00,2.00
grapefruit,9.98,174.12,174.00,55.00,9.00
grapefruit,9.98,174.13,153.00,58.00,21.00
grapefruit,9.98,174.17,132.00,70.00,7.00
grapefruit,9.98,174.19,146.00,69.00,15.00
grapefruit,9.98,174.24,182.00,62.00,29.00
grapefruit,9.99,174.24,164.00,63.00,2.00
grapefruit,9.99,174.30,165.00,64.00,22.00
grapefruit,9.99,174.33,166.00,60.00,23.00
grapefruit,9.99,174.33,150.00,75.00,4.00
grapefruit,9.99,174.34,152.00,88.00,25.00
grapefruit,9.99,174.37,146.00,75.00,25.00
grapefruit,9.99,174.38,142.00,70.00,12.00
grapefruit,9.99,174.38,122.00,79.00,8.00
grapefruit,10.00,174.42,149.00,66.00,21.00
grapefruit,10.00,174.44,127.00,75.00,17.00
grapefruit,10.00,174.45,147.00,78.00,2.00
grapefruit,10.00,174.46,145.00,81.00,19.00
grapefruit,10.00,174.46,166.00,56.00,31.00
grapefruit,10.00,174.47,158.00,64.00,13.00
grapefruit,10.00,174.49,143.00,93.00,11.00
grapefruit,10.01,174.49,149.00,61.00,31.00
grapefruit,10.01,174.50,160.00,75.00,6.00
grapefruit,10.01,174.51,160.00,77.00,7.00
grapefruit,10.01,174.51,167.00,90.00,28.00
grapefruit,10.01,174.52,154.00,64.00,14.00
grapefruit,10.02,174.52,128.00,79.00,11.00
grapefruit,10.02,174.52,150.00,64.00,13.00
grapefruit,10.02,174.53,166.00,71.00,15.00
grapefruit,10.02,174.55,146.00,69.00,14.00
grapefruit,10.02,174.59,142.00,79.00,2.00
grapefruit,10.02,174.59,156.00,84.00,17.00
grapefruit,10.02,174.60,162.00,63.00,39.00
grapefruit,10.02,174.60,173.00,79.00,22.00
grapefruit,10.02,174.65,169.00,75.00,22.00
grapefruit,10.02,174.67,142.00,68.00,12.00
grapefruit,10.03,174.68,170.00,72.00,7.00
grapefruit,10.03,174.71,159.00,44.00,13.00
grapefruit,10.03,174.82,151.00,46.00,8.00
grapefruit,10.03,174.83,158.00,61.00,18.00
grapefruit,10.03,174.84,130.00,69.00,15.00
grapefruit,10.03,174.85,152.00,59.00,2.00
grapefruit,10.03,174.88,146.00,62.00,17.00
grapefruit,10.04,174.88,147.00,61.00,16.00
grapefruit,10.04,174.88,177.00,74.00,33.00
grapefruit,10.04,174.89,158.00,84.00,11.00
grapefruit,10.04,174.90,157.00,64.00,6.00
grapefruit,10.04,174.92,150.00,60.00,6.00
grapefruit,10.04,174.93,165.00,68.00,18.00
grapefruit,10.04,174.95,136.00,69.00,19.00
grapefruit,10.04,174.99,148.00,67.00,27.00
grapefruit,10.04,175.04,145.00,70.00,33.00
grapefruit,10.04,175.05,138.00,63.00,2.00
grapefruit,10.04,175.07,169.00,76.00,18.00
grapefruit,10.04,175.08,150.00,81.00,19.00
grapefruit,10.05,175.09,150.00,76.00,26.00
grapefruit,10.05,175.09,150.00,59.00,23.00
grapefruit,10.05,175.09,156.00,65.00,17.00
grapefruit,10.05,175.10,148.00,71.00,22.00
grapefruit,10.05,175.10,160.00,50.00,24.00
grapefruit,10.05,175.10,141.00,71.00,21.00
grapefruit,10.05,175.10,164.00,57.00,17.00
grapefruit,10.05,175.11,158.00,57.00,12.00
grapefruit,10.05,175.13,164.00,79.00,10.00
grapefruit,10.05,175.19,166.00,76.00,8.00
grapefruit,10.06,175.22,150.00,73.00,8.00
grapefruit,10.06,175.22,144.00,86.00,10.00
grapefruit,10.06,175.23,158.00,64.00,20.00
grapefruit,10.06,175.26,155.00,76.00,22.00
grapefruit,10.06,175.27,149.00,58.00,14.00
grapefruit,10.07,175.28,169.00,75.00,2.00
grapefruit,10.07,175.29,145.00,86.00,4.00
grapefruit,10.07,175.30,159.00,73.00,10.00
grapefruit,10.07,175.30,166.00,66.00,2.00
grapefruit,10.07,175.31,155.00,72.00,11.00
grapefruit,10.07,175.33,147.00,68.00,18.00
grapefruit,10.07,175.36,143.00,67.00,23.00
grapefruit,10.07,175.42,134.00,53.00,23.00
grapefruit,10.07,175.45,156.00,71.00,25.00
grapefruit,10.07,175.46,160.00,56.00,15.00
grapefruit,10.07,175.47,152.00,77.00,12.00
grapefruit,10.08,175.50,165.00,87.00,23.00
grapefruit,10.08,175.52,165.00,85.00,14.00
grapefruit,10.08,175.53,146.00,75.00,17.00
grapefruit,10.08,175.53,145.00,80.00,18.00
grapefruit,10.08,175.54,145.00,82.00,21.00
grapefruit,10.09,175.55,157.00,50.00,2.00
grapefruit,10.09,175.58,143.00,61.00,22.00
grapefruit,10.09,175.59,142.00,65.00,23.00
grapefruit,10.09,175.62,138.00,67.00,26.00
grapefruit,10.09,175.63,157.00,78.00,12.00
grapefruit,10.09,175.63,150.00,72.00,8.00
grapefruit,10.09,175.64,149.00,61.00,16.00
grapefruit,10.09,175.65,140.00,67.00,3.00
grapefruit,10.10,175.68,134.00,65.00,14.00
grapefruit,10.10,175.69,161.00,53.00,10.00
grapefruit,10.10,175.69,150.00,76.00,15.00
grapefruit,10.10,175.71,143.00,69.00,12.00
grapefruit,10.10,175.75,149.00,61.00,8.00
grapefruit,10.10,175.75,149.00,60.00,15.00
grapefruit,10.11,175.80,165.00,75.00,16.00
grapefruit,10.11,175.80,155.00,62.00,32.00
grapefruit,10.11,175.82,147.00,71.00,30.00
grapefruit,10.11,175.82,161.00,90.00,13.00
grapefruit,10.11,175.83,148.00,75.00,21.00
grapefruit,10.11,175.84,135.00,69.00,23.00
grapefruit,10.11,175.84,164.00,75.00,20.00
grapefruit,10.11,175.84,151.00,69.00,22.00
grapefruit,10.11,175.86,162.00,73.00,6.00
grapefruit,10.11,175.86,140.00,74.00,2.00
grapefruit,10.11,175.87,137.00,68.00,28.00
grapefruit,10.11,175.93,135.00,62.00,23.00
grapefruit,10.11,175.94,127.00,82.00,14.00
grapefruit,10.11,175.95,146.00,86.00,7.00
grapefruit,10.12,175.99,152.00,88.00,8.00
grapefruit,10.12,176.01,161.00,72.00,26.00
grapefruit,10.12,176.04,149.00,48.00,20.00
grapefruit,10.12,176.04,151.00,61.00,7.00
grapefruit,10.12,176.08,137.00,72.00,24.00
grapefruit,10.12,176.09,148.00,63.00,10.00
grapefruit,10.12,176.18,155.00,59.00,11.00
grapefruit,10.12,176.19,148.00,63.00,5.00
grapefruit,10.13,176.20,149.00,50.00,7.00
grapefruit,10.13,176.22,149.00,79.00,2.00
grapefruit,10.13,176.22,160.00,79.00,8.00
grapefruit,10.13,176.23,152.00,72.00,30.00
grapefruit,10.13,176.23,150.00,64.00,10.00
grapefruit,10.14,176.24,129.00,61.00,16.00
grapefruit,10.14,176.31,136.00,79.00,15.00
grapefruit,10.14,176.33,145.00,71.00,20.00
grapefruit,10.14,176.34,149.00,76.00,6.00
grapefruit,10.14,176.38,141.00,79.00,28.00
grapefruit,10.14,176.38,135.00,60.00,12.00
grapefruit,10.14,176.39,156.00,82.00,10.00
grapefruit,10.14,176.39,139.00,91.00,18.00
grapefruit,10.14,176.42,164.00,62.00,18.00
grapefruit,10.14,176.42,152.00,63.00,23.00
grapefruit,10.15,176.44,154.00,73.00,7.00
grapefruit,10.15,176.45,132.00,61.00,20.00
grapefruit,10.15,176.46,151.00,66.00,33.00
grapefruit,10.15,176.46,166.00,82.00,29.00
grapefruit,10.15,176.46,148.00,80.00,9.00
grapefruit,10.15,176.56,139.00,58.00,18.00
grapefruit,10.15,176.59,141.00,64.00,17.00
grapefruit,10.15,176.60,136.00,74.00,5.00
grapefruit,10.16,176.65,168.00,70.00,14.00
grapefruit,10.16,176.68,154.00,64.00,13.00
grapefruit,10.16,176.69,155.00,64.00,11.00
grapefruit,10.16,176.70,160.00,72.00,30.00
grapefruit,10.16,176.77,130.00,73.00,5.00
grapefruit,10.16,176.78,155.00,60.00,11.00
grapefruit,10.16,176.79,157.00,72.00,2.00
grapefruit,10.17,176.81,138.00,69.00,25.00
grapefruit,10.17,176.81,157.00,82.00,2.00
grapefruit,10.17,176.82,155.00,64.00,11.00
grapefruit,10.17,176.82,155.00,81.00,2.00
grapefruit,10.17,176.84,151.00,85.00,32.00
grapefruit,10.17,176.86,136.00,84.00,6.00
grapefruit,10.17,176.88,155.00,74.00,15.00
grapefruit,10.17,176.88,129.00,61.00,2.00
grapefruit,10.17,176.91,169.00,65.00,9.00
grapefruit,10.18,176.92,153.00,76.00,26.00
grapefruit,10.18,176.92,145.00,77.00,15.00
grapefruit,10.18,176.95,158.00,79.00,9.00
grapefruit,10.18,176.96,165.00,83.00,18.00
grapefruit,10.18,176.96,159.00,74.00,31.00
grapefruit,10.18,176.97,157.00,73.00,31.00
grapefruit,10.18,176.98,161.00,71.00,5.00
grapefruit,10.18,176.99,177.00,60.00,18.00
grapefruit,10.18,177.00,156.00,70.00,37.00
grapefruit,10.18,177.01,154.00,71.00,15.00
grapefruit,10.18,177.08,148.00,60.00,15.00
grapefruit,10.18,177.09,151.00,77.00,2.00
grapefruit,10.18,177.14,159.00,62.00,2.00
grapefruit,10.18,177.19,141.00,76.00,19.00
grapefruit,10.19,177.21,155.00,70.00,2.00
grapefruit,10.19,177.24,155.00,59.00,2.00
grapefruit,10.19,177.24,149.00,78.00,7.00
grapefruit,10.19,177.26,132.00,63.00,29.00
grapefruit,10.19,177.26,147.00,64.00,28.00
grapefruit,10.19,177.27,135.00,62.00,6.00
grapefruit,10.19,177.28,155.00,71.00,2.00
grapefruit,10.19,177.28,147.00,67.00,10.00
grapefruit,10.19,177.30,156.00,59.00,31.00
grapefruit,10.19,177.32,153.00,65.00,6.00
grapefruit,10.19,177.33,149.00,55.00,24.00
grapefruit,10.19,177.33,156.00,66.00,2.00
grapefruit,10.19,177.34,158.00,82.00,22.00
grapefruit,10.19,177.38,133.00,69.00,23.00
grapefruit,10.19,177.39,154.00,72.00,11.00
grapefruit,10.20,177.40,154.00,79.00,6.00
grapefruit,10.20,177.41,148.00,74.00,27.00
grapefruit,10.20,177.44,163.00,46.00,11.00
grapefruit,10.20,177.47,143.00,73.00,8.00
grapefruit,10.20,177.52,144.00,76.00,16.00
grapefruit,10.20,177.54,135.00,61.00,21.00
grapefruit,10.20,177.54,150.00,71.00,18.00
grapefruit,10.20,177.55,142.00,70.00,2.00
grapefruit,10.20,177.56,149.00,76.00,2.00
grapefruit,10.20,177.58,164.00,78.00,11.00
grapefruit,10.20,177.62,149.00,64.00,5.00
grapefruit,10.21,177.62,141.00,76.00,28.00
grapefruit,10.21,177.63,158.00,64.00,4.00
grapefruit,10.21,177.63,148.00,69.00,20.00
grapefruit,10.21,177.63,156.00,69.00,18.00
grapefruit,10.21,177.64,138.00,72.00,30.00
grapefruit,10.21,177.66,140.00,55.00,14.00
grapefruit,10.21,177.67,158.00,63.00,5.00
grapefruit,10.21,177.67,145.00,57.00,23.00
grapefruit,10.21,177.69,141.00,81.00,20.00
grapefruit,10.22,177.70,153.00,81.00,10.00
grapefruit,10.22,177.76,164.00,68.00,2.00
grapefruit,10.22,177.76,153.00,64.00,6.00
grapefruit,10.22,177.78,154.00,68.00,27.00
grapefruit,10.23,177.82,168.00,60.00,33.00
grapefruit,10.23,177.83,143.00,80.00,5.00
grapefruit,10.23,177.84,153.00,68.00,15.00
grapefruit,10.23,177.87,135.00,61.00,21.00
grapefruit,10.23,177.88,166.00,66.00,18.00
grapefruit,10.23,177.91,154.00,59.00,28.00
grapefruit,10.23,177.93,150.00,66.00,11.00
grapefruit,10.23,177.95,155.00,49.00,22.00
grapefruit,10.24,177.96,156.00,59.00,13.00
grapefruit,10.24,177.97,150.00,61.00,25.00
grapefruit,10.24,177.97,143.00,78.00,2.00
grapefruit,10.24,178.00,170.00,74.00,8.00
grapefruit,10.24,178.00,153.00,68.00,4.00
grapefruit,10.25,178.04,143.00,72.00,34.00
grapefruit,10.25,178.06,148.00,54.00,14.00
grapefruit,10.25,178.10,157.00,65.00,9.00
grapefruit,10.25,178.10,149.00,69.00,14.00
grapefruit,10.25,178.10,156.00,68.00,25.00
grapefruit,10.26,178.11,139.00,85.00,27.00
grapefruit,10.26,178.11,160.00,76.00,12.00
grapefruit,10.26,178.13,147.00,67.00,14.00
grapefruit,10.26,178.13,155.00,82.00,6.00
grapefruit,10.26,178.16,155.00,71.00,9.00
grapefruit,10.26,178.19,143.00,73.00,19.00
grapefruit,10.26,178.23,156.00,67.00,2.00
grapefruit,10.26,178.23,148.00,61.00,19.00
grapefruit,10.26,178.25,156.00,57.00,27.00
grapefruit,10.26,178.27,142.00,54.00,34.00
grapefruit,10.26,178.28,144.00,58.00,13.00
grapefruit,10.26,178.28,142.00,73.00,5.00
grapefruit,10.27,178.29,159.00,79.00,15.00
grapefruit,10.27,178.33,153.00,63.00,10.00
grapefruit,10.27,178.36,160.00,58.00,2.00
grapefruit,10.27,178.38,176.00,69.00,12.00
grapefruit,10.27,178.39,149.00,68.00,14.00
grapefruit,10.27,178.41,130.00,55.00,8.00
grapefruit,10.28,178.41,161.00,59.00,13.00
grapefruit,10.28,178.41,162.00,66.00,24.00
grapefruit,10.28,178.43,133.00,70.00,39.00
grapefruit,10.28,178.45,147.00,59.00,23.00
grapefruit,10.28,178.47,150.00,65.00,6.00
grapefruit,10.28,178.48,149.00,80.00,22.00
grapefruit,10.28,178.50,152.00,72.00,7.00
grapefruit,10.29,178.51,144.00,49.00,5.00
grapefruit,10.29,178.51,150.00,61.00,17.00
grapefruit,10.29,178.53,151.00,77.00,12.00
grapefruit,10.29,178.54,170.00,63.00,9.00
grapefruit,10.29,178.55,137.00,61.00,16.00
grapefruit,10.29,178.59,177.00,84.00,12.00
grapefruit,10.29,178.64,156.00,76.00,14.00
grapefruit,10.29,178.69,139.00,84.00,5.00
grapefruit,10.29,178.70,140.00,67.00,2.00
grapefruit,10.29,178.73,146.00,82.00,17.00
grapefruit,10.29,178.74,156.00,60.00,25.00
grapefruit,10.30,178.75,172.00,60.00,2.00
grapefruit,10.30,178.75,157.00,81.00,15.00
grapefruit,10.30,178.76,151.00,67.00,17.00
grapefruit,10.30,178.76,161.00,64.00,21.00
grapefruit,10.30,178.77,140.00,68.00,11.00
grapefruit,10.30,178.78,168.00,70.00,15.00
grapefruit,10.31,178.80,164.00,76.00,21.00
grapefruit,10.31,178.85,148.00,70.00,18.00
grapefruit,10.31,178.89,140.00,63.00,23.00
grapefruit,10.32,178.93,142.00,72.00,29.00
grapefruit,10.32,178.93,147.00,59.00,4.00
grapefruit,10.32,178.94,158.00,66.00,10.00
grapefruit,10.32,178.95,135.00,75.00,16.00
grapefruit,10.32,178.95,159.00,65.00,17.00
grapefruit,10.32,178.96,145.00,75.00,10.00
grapefruit,10.32,178.96,138.00,80.00,32.00
grapefruit,10.32,178.99,151.00,71.00,3.00
grapefruit,10.33,178.99,143.00,57.00,2.00
grapefruit,10.33,178.99,135.00,60.00,15.00
grapefruit,10.33,178.99,121.00,70.00,24.00
grapefruit,10.33,179.01,138.00,64.00,24.00
grapefruit,10.33,179.02,157.00,81.00,9.00
grapefruit,10.33,179.07,143.00,60.00,6.00
grapefruit,10.33,179.07,143.00,79.00,6.00
grapefruit,10.33,179.08,144.00,65.00,2.00
grapefruit,10.33,179.08,169.00,57.00,19.00
grapefruit,10.33,179.10,146.00,84.00,26.00
grapefruit,10.33,179.11,159.00,89.00,16.00
grapefruit,10.33,179.16,165.00,61.00,23.00
grapefruit,10.34,179.18,169.00,70.00,9.00
grapefruit,10.34,179.18,147.00,74.00,7.00
grapefruit,10.34,179.22,159.00,75.00,21.00
grapefruit,10.34,179.22,140.00,68.00,4.00
grapefruit,10.34,179.22,165.00,72.00,6.00
grapefruit,10.34,179.23,140.00,62.00,2.00
grapefruit,10.34,179.24,126.00,56.00,17.00
grapefruit,10.34,179.25,159.00,70.00,2.00
grapefruit,10.34,179.26,144.00,89.00,10.00
grapefruit,10.34,179.27,147.00,85.00,17.00
grapefruit,10.35,179.30,155.00,67.00,12.00
grapefruit,10.35,179.35,143.00,69.00,23.00
grapefruit,10.35,179.36,147.00,69.00,6.00
grapefruit,10.35,179.36,153.00,73.00,10.00
grapefruit,10.35,179.42,146.00,72.00,12.00
grapefruit,10.35,179.44,136.00,64.00,13.00
grapefruit,10.35,179.47,139.00,83.00,3.00
grapefruit,10.35,179.49,145.00,73.00,19.00
grapefruit,10.35,179.50,148.00,68.00,18.00
grapefruit,10.35,179.54,173.00,60.00,6.00
grapefruit,10.35,179.54,163.00,85.00,28.00
grapefruit,10.35,179.55,136.00,78.00,26.00
grapefruit,10.35,179.58,166.00,94.00,18.00
grapefruit,10.35,179.59,150.00,68.00,2.00
grapefruit,10.35,179.60,142.00,77.00,5.00
grapefruit,10.35,179.60,148.00,70.00,14.00
grapefruit,10.35,179.61,156.00,63.00,21.00
grapefruit,10.36,179.62,139.00,56.00,17.00
grapefruit,10.36,179.65,166.00,76.00,9.00
grapefruit,10.36,179.65,161.00,75.00,10.00
grapefruit,10.36,179.66,158.00,68.00,14.00
grapefruit,10.36,179.66,150.00,68.00,20.00
grapefruit,10.36,179.68,143.00,71.00,3.00
grapefruit,10.36,179.68,144.00,65.00,18.00
grapefruit,10.36,179.70,147.00,72.00,11.00
grapefruit,10.36,179.71,139.00,68.00,10.00
grapefruit,10.36,179.72,178.00,62.00,8.00
grapefruit,10.37,179.78,152.00,81.00,38.00
grapefruit,10.37,179.78,161.00,73.00,25.00
grapefruit,10.37,179.79,160.00,68.00,2.00
grapefruit,10.37,179.79,143.00,75.00,7.00
grapefruit,10.37,179.82,154.00,68.00,11.00
grapefruit,10.37,179.84,153.00,74.00,25.00
grapefruit,10.37,179.87,155.00,78.00,2.00
grapefruit,10.37,179.88,146.00,82.00,2.00
grapefruit,10.37,179.88,148.00,70.00,30.00
grapefruit,10.37,179.89,138.00,83.00,15.00
grapefruit,10.37,179.89,124.00,70.00,22.00
grapefruit,10.38,179.90,143.00,75.00,9.00
grapefruit,10.38,179.90,161.00,66.00,6.00
grapefruit,10.38,179.92,146.00,74.00,10.00
grapefruit,10.38,179.93,153.00,57.00,12.00
grapefruit,10.38,179.93,160.00,71.00,4.00
grapefruit,10.38,179.94,150.00,67.00,23.00
grapefruit,10.38,179.94,149.00,72.00,2.00
grapefruit,10.38,179.96,166.00,75.00,19.00
grapefruit,10.38,179.97,168.00,60.00,10.00
grapefruit,10.38,179.99,145.00,70.00,17.00
grapefruit,10.38,179.99,137.00,66.00,13.00
grapefruit,10.38,180.02,146.00,77.00,2.00
grapefruit,10.39,180.03,146.00,51.00,12.00
grapefruit,10.39,180.03,161.00,54.00,14.00
grapefruit,10.39,180.04,151.00,60.00,13.00
grapefruit,10.39,180.06,150.00,63.00,7.00
grapefruit,10.39,180.07,149.00,64.00,18.00
grapefruit,10.39,180.08,161.00,65.00,13.00
grapefruit,10.39,180.08,161.00,75.00,29.00
grapefruit,10.39,180.08,167.00,46.00,17.00
grapefruit,10.39,180.09,145.00,72.00,11.00
grapefruit,10.40,180.10,156.00,86.00,27.00
grapefruit,10.40,180.11,130.00,69.00,27.00
grapefruit,10.40,180.13,152.00,64.00,10.00
grapefruit,10.40,180.13,156.00,75.00,21.00
grapefruit,10.40,180.14,151.00,62.00,14.00
grapefruit,10.40,180.14,150.00,78.00,2.00
grapefruit,10.40,180.14,143.00,64.00,29.00
grapefruit,10.40,180.14,157.00,76.00,12.00
grapefruit,10.40,180.16,167.00,54.00,24.00
grapefruit,10.41,180.18,147.00,81.00,21.00
grapefruit,10.41,180.19,139.00,64.00,11.00
grapefruit,10.41,180.19,138.00,52.00,13.00
grapefruit,10.41,180.21,151.00,85.00,2.00
grapefruit,10.41,180.23,157.00,65.00,19.00
grapefruit,10.41,180.26,165.00,71.00,26.00
grapefruit,10.41,180.29,169.00,61.00,19.00
grapefruit,10.41,180.30,158.00,68.00,22.00
grapefruit,10.41,180.32,162.00,80.00,13.00
grapefruit,10.41,180.35,149.00,66.00,36.00
grapefruit,10.41,180.35,158.00,74.00,7.00
grapefruit,10.42,180.35,147.00,73.00,2.00
grapefruit,10.42,180.41,155.00,70.00,26.00
grapefruit,10.42,180.42,152.00,86.00,15.00
grapefruit,10.42,180.43,149.00,70.00,13.00
grapefruit,10.42,180.46,156.00,84.00,21.00
grapefruit,10.42,180.46,161.00,72.00,12.00
grapefruit,10.42,180.46,158.00,72.00,16.00
grapefruit,10.42,180.47,148.00,74.00,33.00
grapefruit,10.42,180.52,162.00,57.00,29.00
grapefruit,10.42,180.56,135.00,84.00,21.00
grapefruit,10.42,180.57,151.00,79.00,15.00
grapefruit,10.42,180.57,170.00,57.00,12.00
grapefruit,10.42,180.60,150.00,75.00,18.00
grapefruit,10.42,180.61,150.00,62.00,17.00
grapefruit,10.42,180.62,146.00,75.00,40.00
grapefruit,10.42,180.63,145.00,68.00,30.00
grapefruit,10.42,180.63,158.00,62.00,9.00
grapefruit,10.43,180.65,139.00,77.00,10.00
grapefruit,10.43,180.66,151.00,72.00,17.00
grapefruit,10.43,180.68,148.00,71.00,19.00
grapefruit,10.43,180.69,160.00,78.00,18.00
grapefruit,10.43,180.73,151.00,62.00,2.00
grapefruit,10.43,180.78,151.00,77.00,28.00
grapefruit,10.43,180.78,133.00,64.00,21.00
grapefruit,10.43,180.78,163.00,67.00,4.00
grapefruit,10.43,180.79,130.00,68.00,26.00
grapefruit,10.43,180.80,162.00,60.00,26.00
grapefruit,10.43,180.81,142.00,79.00,16.00
grapefruit,10.43,180.82,127.00,79.00,11.00
grapefruit,10.43,180.83,149.00,71.00,23.00
grapefruit,10.43,180.83,140.00,64.00,7.00
grapefruit,10.44,180.85,151.00,70.00,15.00
grapefruit,10.44,180.85,149.00,73.00,14.00
grapefruit,10.44,180.86,148.00,56.00,15.00
grapefruit,10.44,180.88,139.00,69.00,19.00
grapefruit,10.44,180.90,144.00,81.00,35.00
grapefruit,10.44,180.90,160.00,76.00,24.00
grapefruit,10.44,180.92,158.00,69.00,34.00
grapefruit,10.44,180.93,156.00,72.00,24.00
